transaction_id,items
2251,"Biscuits, Diapers, Chips, Beer"
2252,"Bread, Milk, Eggs, Butter"
2253,"Bread, Biscuits, Butter, Chips, Beer"
2254,"Milk, Chips, Butter"
2255,"Bread, Biscuits, Butter, Cheese, Beer"
2256,"Bread, Biscuits, Eggs, Diapers, Chips, Beer"
2257,"Biscuits, Milk, Butter"
2258,"Biscuits, Bread, Milk"
2259,"Biscuits, Butter"
2260,"Bread, Diapers, Butter, Cheese"
2261,"Bread, Milk, Eggs, Butter"
2262,"Bread, Biscuits, Jam, Butter, Diapers, Beer"
2263,"Bread, Chips, Eggs, Butter"
2264,Eggs
2265,"Beer, Cheese"
2266,"Bread, Cheese"
2267,"Biscuits, Diapers, Beer, Butter"
2268,"Biscuits, Bread"
2269,"Milk, Bread, Butter"
2270,"Bread, Milk, Eggs, Butter"
2271,"Milk, Eggs"
2272,"Chips, Jam"
2273,"Bread, Chips, Butter, Cheese"
2274,"Beer, Chips, Butter"
2275,"Biscuits, Butter"
2276,Beer
2277,"Beer, Milk, Diapers, Butter"
2278,"Bread, Biscuits, Butter, Diapers, Beer"
2279,"Eggs, Beer"
2280,"Bread, Butter"
2281,"Butter, Cheese, Diapers, Chips, Beer"
2282,"Biscuits, Bread, Chips"
2283,"Bread, Milk, Biscuits, Butter, Diapers"
2284,"Bread, Milk"
2285,"Milk, Eggs, Cheese, Diapers, Beer"
2286,"Bread, Beer"
2287,"Eggs, Jam"
2288,"Biscuits, Milk, Eggs"
2289,"Biscuits, Eggs, Butter, Chips, Beer"
2290,"Bread, Biscuits, Butter, Diapers, Beer"
2291,"Bread, Milk"
2292,"Cheese, Butter"
2293,"Milk, Chips"
2294,"Bread, Jam, Eggs, Cheese, Butter, Chips, Beer"
2295,"Biscuits, Milk, Chips"
2296,"Milk, Chips"
2297,"Biscuits, Eggs"
2298,"Cheese, Bread, Butter"
2299,"Bread, Diapers, Beer"
2300,"Bread, Milk, Beer"
2301,"Biscuits, Butter"
2302,"Bread, Chips, Butter, Cheese"
2303,"Bread, Eggs, Beer"
2304,"Jam, Butter"
2305,Jam
2306,"Milk, Diapers, Cheese"
2307,"Bread, Milk, Biscuits, Butter, Beer"
2308,"Beer, Butter"
2309,"Beer, Diapers, Eggs, Cheese"
2310,"Milk, Eggs"
2311,"Diapers, Beer"
2312,"Milk, Cheese"
2313,"Milk, Chips, Jam"
2314,"Biscuits, Eggs"
2315,"Diapers, Chips"
2316,"Cheese, Milk, Butter"
2317,"Cheese, Beer, Milk, Butter"
2318,"Diapers, Milk, Chips, Eggs"
2319,"Milk, Biscuits, Cheese, Diapers, Chips"
2320,"Bread, Eggs, Butter"
2321,"Bread, Milk, Eggs"
2322,"Cheese, Biscuits, Eggs, Butter"
2323,Bread
2324,"Beer, Cheese"
2325,"Bread, Chips, Butter"
2326,"Milk, Jam, Butter"
2327,"Cheese, Butter"
2328,"Bread, Milk, Butter, Diapers, Beer"
2329,"Beer, Diapers, Butter"
2330,"Cheese, Beer, Butter"
2331,"Bread, Biscuits, Eggs, Butter, Diapers, Chips, Beer"
2332,"Biscuits, Milk, Beer"
2333,"Bread, Milk, Diapers, Butter"
2334,"Bread, Eggs, Butter"
2335,"Bread, Eggs, Butter, Cheese"
2336,"Bread, Jam, Butter, Cheese, Chips, Beer"
2337,"Bread, Eggs, Jam, Butter, Diapers, Chips, Beer"
2338,"Beer, Diapers, Cheese"
2339,"Bread, Milk, Biscuits, Jam, Diapers, Chips, Beer"
2340,"Eggs, Cheese"
2341,"Diapers, Eggs, Beer"
2342,"Bread, Biscuits, Butter, Cheese, Beer"
2343,"Biscuits, Milk, Eggs"
2344,"Bread, Milk, Cheese"
2345,"Diapers, Beer"
2346,"Bread, Milk, Eggs, Butter"
2347,"Milk, Biscuits, Jam, Butter, Beer"
2348,"Cheese, Biscuits, Butter"
2349,"Milk, Cheese"
2350,"Biscuits, Jam"
2351,"Biscuits, Butter"
2352,"Eggs, Beer"
2353,"Bread, Milk, Eggs"
2354,"Biscuits, Milk, Diapers, Beer"
2355,"Biscuits, Diapers, Chips, Beer"
2356,"Eggs, Butter"
2357,"Bread, Jam, Butter"
2358,"Beer, Milk, Diapers, Butter"
2359,Chips
2360,"Milk, Diapers, Cheese"
2361,"Milk, Beer"
2362,"Bread, Eggs, Butter, Diapers, Beer"
2363,"Biscuits, Bread, Butter"
2364,"Biscuits, Bread, Butter, Beer"
2365,"Bread, Butter"
2366,"Milk, Beer"
2367,"Bread, Milk, Eggs"
2368,"Biscuits, Bread, Chips, Eggs"
2369,"Cheese, Milk, Butter"
2370,"Bread, Chips, Butter"
2371,"Biscuits, Milk, Chips, Cheese"
2372,"Bread, Milk, Biscuits, Eggs, Butter, Chips"
2373,"Bread, Milk, Butter"
2374,"Bread, Cheese"
2375,"Diapers, Beer"
2376,"Bread, Chips, Butter"
2377,"Cheese, Butter"
2378,"Bread, Cheese"
2379,"Bread, Chips"
2380,"Beer, Bread, Butter"
2381,"Biscuits, Bread, Butter, Cheese"
2382,"Bread, Biscuits, Butter, Diapers, Beer"
2383,"Biscuits, Milk"
2384,"Biscuits, Jam"
2385,"Eggs, Cheese"
2386,"Cheese, Butter"
2387,"Bread, Milk, Eggs, Butter"
2388,"Diapers, Butter"
2389,"Bread, Eggs, Butter, Cheese, Jam"
2390,"Biscuits, Milk, Eggs"
2391,"Bread, Milk, Jam, Butter, Chips"
2392,"Bread, Eggs"
2393,"Cheese, Bread, Eggs, Butter"
2394,"Chips, Jam"
2395,"Cheese, Milk, Biscuits, Butter"
2396,"Bread, Eggs, Butter, Cheese, Beer"
2397,"Bread, Eggs, Butter"
2398,"Milk, Eggs, Butter"
2399,"Biscuits, Milk, Jam"
2400,"Bread, Chips, Butter, Cheese"
2401,"Eggs, Jam"
2402,"Bread, Milk, Biscuits, Eggs, Butter"
2403,"Biscuits, Milk"
2404,"Cheese, Bread, Eggs, Butter"
2405,"Cheese, Butter"
2406,"Bread, Milk, Eggs, Butter, Chips"
2407,"Milk, Diapers, Beer"
2408,"Biscuits, Beer"
2409,"Biscuits, Bread, Chips, Butter"
2410,"Diapers, Milk, Eggs, Beer"
2411,"Bread, Milk, Jam, Butter, Chips"
2412,"Beer, Diapers, Chips, Butter"
2413,"Milk, Diapers, Beer"
2414,"Milk, Chips"
2415,"Bread, Biscuits, Butter, Cheese, Beer"
2416,"Beer, Diapers, Butter"
2417,"Bread, Chips"
2418,"Milk, Cheese"
2419,"Biscuits, Bread, Milk, Butter"
2420,"Diapers, Milk, Eggs, Beer"
2421,"Beer, Butter"
2422,Biscuits
2423,"Diapers, Milk, Eggs, Butter"
2424,"Eggs, Beer"
2425,"Bread, Milk, Beer"
2426,"Biscuits, Bread, Diapers, Beer"
2427,"Milk, Beer"
2428,"Biscuits, Cheese"
2429,"Bread, Jam, Butter"
2430,"Eggs, Butter"
2431,"Beer, Butter"
2432,"Biscuits, Cheese"
2433,Diapers
2434,"Biscuits, Milk, Diapers"
2435,"Bread, Beer"
2436,"Bread, Milk, Biscuits, Jam, Butter, Chips"
2437,"Chips, Butter"
2438,"Diapers, Milk, Eggs, Butter"
2439,"Beer, Diapers, Biscuits, Butter"
2440,Cheese
2441,"Bread, Milk, Eggs, Butter"
2442,"Milk, Chips"
2443,"Milk, Chips, Cheese"
2444,"Beer, Eggs, Butter"
2445,Jam
2446,"Milk, Eggs, Butter"
2447,"Bread, Eggs, Butter"
2448,"Biscuits, Bread, Eggs, Butter"
2449,"Biscuits, Milk"
2450,"Bread, Biscuits, Butter, Cheese, Chips"
2451,"Bread, Jam, Butter"
2452,"Bread, Milk, Biscuits, Eggs, Diapers"
2453,"Milk, Cheese"
2454,"Biscuits, Diapers, Beer"
2455,"Milk, Cheese"
2456,"Bread, Eggs, Butter"
2457,"Milk, Eggs, Cheese"
2458,"Diapers, Jam, Beer"
2459,"Cheese, Beer, Butter"
2460,Butter
2461,"Milk, Eggs, Cheese, Chips, Beer"
2462,"Beer, Bread, Diapers, Butter"
2463,"Milk, Butter"
2464,"Biscuits, Eggs, Cheese"
2465,"Beer, Bread, Milk, Butter"
2466,"Beer, Diapers, Butter"
2467,"Jam, Eggs, Butter"
2468,"Biscuits, Bread, Chips"
2469,"Cheese, Chips, Biscuits, Butter"
2470,"Biscuits, Bread, Butter"
2471,"Beer, Diapers, Butter"
2472,"Biscuits, Bread, Milk, Cheese"
2473,Butter
2474,"Biscuits, Bread, Butter"
2475,"Milk, Biscuits, Butter, Diapers, Beer"
2476,"Biscuits, Milk, Chips, Beer"
2477,"Bread, Chips"
2478,"Biscuits, Milk, Diapers, Cheese"
2479,"Biscuits, Milk, Jam, Butter"
2480,"Bread, Milk, Butter"
2481,"Biscuits, Jam, Cheese"
2482,Jam
2483,"Biscuits, Bread, Butter"
2484,"Cheese, Bread, Milk, Butter"
2485,"Jam, Beer, Eggs, Butter"
2486,"Bread, Eggs, Butter, Cheese"
2487,"Bread, Butter, Beer"
2488,"Milk, Chips, Eggs"
2489,"Bread, Butter"
2490,"Diapers, Eggs, Beer"
2491,"Bread, Milk, Biscuits, Butter, Cheese"
2492,"Eggs, Butter"
2493,"Diapers, Chips, Eggs, Beer"
2494,"Bread, Milk, Biscuits, Cheese, Butter"
2495,"Bread, Milk, Diapers, Jam"
2496,"Bread, Cheese"
2497,"Bread, Cheese"
2498,"Bread, Eggs, Butter"
2499,"Cheese, Beer, Bread, Butter"
2500,Butter
2501,"Bread, Milk, Biscuits, Eggs, Jam, Cheese, Butter, Diapers, Beer"
2502,"Bread, Milk, Butter"
2503,"Biscuits, Bread, Chips, Eggs"
2504,Cheese
2505,"Milk, Jam"
2506,"Milk, Diapers, Beer"
2507,"Biscuits, Milk"
2508,"Bread, Chips"
2509,"Chips, Jam"
2510,"Cheese, Beer, Butter"
2511,"Biscuits, Bread, Eggs, Butter"
2512,"Bread, Milk, Biscuits, Butter, Cheese, Beer"
2513,"Jam, Butter, Cheese, Diapers, Chips, Beer"
2514,Eggs
2515,"Bread, Milk, Biscuits, Butter, Beer"
2516,"Bread, Milk"
2517,"Beer, Bread, Biscuits, Butter"
2518,"Cheese, Butter"
2519,"Bread, Milk"
2520,"Cheese, Bread, Eggs, Butter"
2521,"Eggs, Butter"
2522,"Eggs, Cheese"
2523,"Bread, Milk, Biscuits, Eggs, Jam, Chips"
2524,"Biscuits, Diapers, Jam"
2525,"Bread, Milk, Eggs, Butter, Cheese"
2526,"Cheese, Diapers, Beer, Butter"
2527,"Bread, Eggs"
2528,"Bread, Eggs, Butter, Cheese, Diapers, Beer"
2529,"Biscuits, Milk, Cheese"
2530,"Milk, Chips, Butter"
2531,"Milk, Eggs"
2532,"Bread, Biscuits, Eggs, Butter, Beer"
2533,"Chips, Butter"
2534,"Milk, Chips"
2535,"Bread, Milk, Eggs"
2536,"Bread, Butter"
2537,"Biscuits, Bread, Eggs, Butter"
2538,"Chips, Eggs, Butter"
2539,"Bread, Diapers, Butter"
2540,Butter
2541,"Milk, Butter"
2542,"Bread, Butter"
2543,"Bread, Eggs"
2544,"Biscuits, Eggs, Butter"
2545,"Bread, Milk, Butter"
2546,"Cheese, Butter"
2547,"Milk, Butter"
2548,"Bread, Eggs, Butter, Jam"
2549,"Biscuits, Chips, Eggs, Beer"
2550,"Chips, Eggs"
2551,"Milk, Eggs, Butter, Chips, Beer"
2552,"Bread, Milk, Butter, Cheese, Chips"
2553,"Biscuits, Butter, Cheese, Diapers, Beer"
2554,"Bread, Milk, Cheese, Eggs, Butter"
2555,"Bread, Milk, Butter, Diapers, Chips, Beer"
2556,"Biscuits, Bread, Eggs, Cheese"
2557,"Jam, Butter"
2558,"Eggs, Butter"
2559,"Milk, Jam, Cheese, Diapers, Beer"
2560,"Biscuits, Eggs"
2561,"Chips, Jam, Butter"
2562,"Biscuits, Chips, Eggs"
2563,"Beer, Chips, Biscuits, Butter"
2564,"Diapers, Milk, Eggs"
2565,"Diapers, Bread, Eggs, Jam"
2566,"Cheese, Milk, Butter"
2567,"Milk, Diapers, Beer"
2568,"Bread, Chips, Beer"
2569,"Chips, Butter"
2570,"Beer, Chips, Butter"
2571,"Bread, Butter"
2572,"Bread, Milk, Biscuits, Eggs, Diapers, Beer"
2573,"Biscuits, Milk, Chips, Diapers"
2574,"Biscuits, Jam"
2575,"Milk, Eggs"
2576,"Milk, Jam"
2577,"Biscuits, Milk, Jam"
2578,"Milk, Jam"
2579,"Bread, Jam, Butter"
2580,"Bread, Jam, Butter"
2581,"Diapers, Butter"
2582,"Bread, Biscuits, Eggs, Butter, Diapers"
2583,"Biscuits, Chips, Eggs"
2584,"Biscuits, Eggs, Jam"
2585,"Chips, Butter"
2586,"Biscuits, Milk, Chips, Cheese"
2587,"Eggs, Butter"
2588,"Milk, Biscuits, Eggs, Butter, Beer"
2589,"Bread, Butter, Cheese, Chips, Beer"
2590,"Milk, Eggs"
2591,"Cheese, Bread, Milk, Butter"
2592,"Biscuits, Bread, Chips, Eggs"
2593,"Bread, Milk, Biscuits, Eggs, Butter"
2594,"Bread, Milk, Butter, Diapers, Chips, Beer"
2595,"Biscuits, Bread, Jam"
2596,"Biscuits, Bread, Milk"
2597,"Jam, Butter, Cheese, Diapers, Chips"
2598,"Bread, Milk, Biscuits, Jam, Butter, Chips, Beer"
2599,"Bread, Milk, Jam"
2600,"Bread, Jam, Eggs, Cheese, Butter"
2601,"Bread, Eggs, Butter"
2602,"Bread, Milk, Eggs, Butter"
2603,"Biscuits, Eggs"
2604,"Milk, Jam"
2605,"Milk, Beer"
2606,"Bread, Eggs, Butter"
2607,"Diapers, Eggs, Beer"
2608,"Cheese, Bread, Eggs, Butter"
2609,"Diapers, Jam, Cheese"
2610,"Biscuits, Chips"
2611,"Biscuits, Diapers, Beer"
2612,"Bread, Milk"
2613,"Milk, Biscuits, Eggs, Butter, Beer"
2614,"Bread, Milk, Biscuits, Eggs, Butter"
2615,"Bread, Milk, Eggs, Butter"
2616,"Diapers, Beer"
2617,"Bread, Milk"
2618,"Bread, Milk, Cheese, Eggs, Butter"
2619,"Biscuits, Butter"
2620,"Bread, Butter, Cheese, Diapers, Beer"
2621,Butter
2622,"Milk, Diapers, Beer"
2623,"Cheese, Chips, Butter"
2624,"Bread, Chips, Milk"
2625,"Milk, Diapers, Beer"
2626,"Milk, Beer"
2627,"Bread, Cheese"
2628,"Diapers, Milk, Eggs, Butter"
2629,"Bread, Milk, Jam, Butter"
2630,"Bread, Butter, Cheese"
2631,"Bread, Milk, Biscuits, Butter, Cheese"
2632,"Biscuits, Milk, Eggs, Beer"
2633,"Eggs, Jam"
2634,"Bread, Milk, Butter"
2635,"Biscuits, Cheese"
2636,"Biscuits, Butter"
2637,"Bread, Biscuits, Jam, Butter, Diapers, Beer"
2638,"Bread, Butter, Cheese, Diapers, Chips, Beer"
2639,"Bread, Chips, Eggs, Jam"
2640,"Bread, Milk, Biscuits, Butter, Diapers, Beer"
2641,"Beer, Diapers, Cheese"
2642,"Biscuits, Milk, Beer"
2643,"Bread, Milk, Cheese, Biscuits, Butter, Diapers, Beer"
2644,"Bread, Milk, Biscuits, Eggs, Butter"
2645,"Cheese, Bread, Milk, Beer"
2646,"Biscuits, Bread, Chips"
2647,"Milk, Biscuits, Eggs, Butter, Cheese"
2648,"Biscuits, Milk, Butter"
2649,"Biscuits, Milk, Jam, Butter"
2650,"Biscuits, Bread, Eggs, Beer"
2651,"Milk, Eggs, Beer"
2652,"Bread, Diapers, Butter, Cheese"
2653,"Bread, Chips, Milk"
2654,"Cheese, Milk, Chips, Butter"
2655,"Diapers, Eggs, Beer"
2656,"Biscuits, Chips, Butter"
2657,"Cheese, Bread, Butter"
2658,"Bread, Milk, Eggs"
2659,"Diapers, Chips, Beer"
2660,"Bread, Milk, Biscuits, Butter, Diapers, Chips, Beer"
2661,"Bread, Milk, Biscuits, Butter, Beer"
2662,"Beer, Milk, Diapers, Butter"
2663,Jam
2664,"Eggs, Beer"
2665,"Biscuits, Cheese"
2666,"Biscuits, Milk, Chips, Eggs"
2667,"Beer, Butter"
2668,"Beer, Chips, Jam, Butter"
2669,"Biscuits, Eggs"
2670,"Bread, Eggs, Butter, Diapers, Chips, Beer"
2671,"Bread, Biscuits, Eggs, Butter, Chips"
2672,"Cheese, Biscuits, Butter"
2673,"Bread, Cheese"
2674,"Milk, Jam, Cheese"
2675,"Diapers, Beer"
2676,"Bread, Milk, Butter"
2677,"Beer, Bread, Diapers, Butter"
2678,Beer
2679,"Bread, Milk, Biscuits, Butter, Diapers, Beer"
2680,"Eggs, Beer"
2681,"Bread, Eggs, Butter"
2682,"Biscuits, Bread, Chips"
2683,"Milk, Beer"
2684,Milk
2685,"Bread, Eggs, Butter, Beer"
2686,"Milk, Butter"
2687,"Bread, Chips, Eggs"
2688,"Bread, Milk, Butter, Cheese, Diapers"
2689,"Bread, Milk, Butter"
2690,"Bread, Biscuits, Butter, Cheese, Diapers, Chips, Beer"
2691,"Biscuits, Chips"
2692,"Bread, Eggs"
2693,"Bread, Milk, Butter, Diapers, Beer"
2694,"Biscuits, Bread, Butter"
2695,"Bread, Eggs, Jam, Butter, Diapers"
2696,Bread
2697,"Bread, Chips, Jam, Butter"
2698,"Bread, Eggs, Butter"
2699,"Bread, Eggs, Butter"
2700,"Biscuits, Beer"
2701,"Biscuits, Milk, Eggs, Jam"
2702,Cheese
2703,"Biscuits, Bread, Chips, Butter"
2704,"Biscuits, Milk"
2705,Bread
2706,"Diapers, Bread, Eggs, Beer"
2707,"Milk, Butter"
2708,"Biscuits, Milk, Diapers, Beer"
2709,"Bread, Eggs"
2710,"Beer, Bread, Diapers, Butter"
2711,"Bread, Cheese"
2712,"Milk, Jam, Cheese"
2713,"Diapers, Chips"
2714,"Milk, Biscuits, Eggs, Butter, Chips"
2715,"Biscuits, Bread, Butter, Beer"
2716,"Biscuits, Eggs, Cheese, Diapers, Beer"
2717,"Beer, Milk, Diapers, Cheese"
2718,"Biscuits, Milk, Eggs"
2719,Bread
2720,"Bread, Chips, Butter, Cheese"
2721,"Milk, Biscuits, Eggs, Butter, Cheese"
2722,"Bread, Milk"
2723,"Diapers, Cheese"
2724,"Bread, Milk, Diapers, Cheese"
2725,"Bread, Milk, Eggs"
2726,"Biscuits, Jam"
2727,"Bread, Biscuits, Eggs, Butter, Chips, Beer"
2728,"Bread, Milk, Eggs, Beer"
2729,"Milk, Eggs"
2730,"Biscuits, Butter"
2731,"Milk, Butter"
2732,"Biscuits, Bread, Milk, Butter"
2733,"Bread, Milk, Biscuits, Butter, Cheese, Diapers, Chips"
2734,"Cheese, Biscuits, Butter"
2735,"Bread, Jam, Butter, Diapers, Beer"
2736,"Bread, Chips, Butter, Beer"
2737,"Cheese, Biscuits, Eggs, Butter"
2738,"Bread, Chips, Diapers, Butter"
2739,"Beer, Biscuits, Butter"
2740,"Bread, Milk, Biscuits, Butter, Chips"
2741,"Bread, Chips, Milk, Butter"
2742,"Biscuits, Chips, Butter"
2743,"Biscuits, Beer"
2744,"Diapers, Eggs, Beer"
2745,"Biscuits, Bread, Milk, Butter"
2746,"Beer, Biscuits, Butter"
2747,"Biscuits, Cheese"
2748,"Bread, Milk, Biscuits, Jam, Cheese, Chips, Beer"
2749,"Biscuits, Milk"
2750,"Eggs, Jam, Cheese, Diapers, Chips, Beer"
2751,"Biscuits, Diapers, Eggs, Cheese"
2752,"Diapers, Beer"
2753,"Bread, Milk, Biscuits, Jam, Butter"
2754,"Chips, Jam"
2755,"Bread, Jam, Butter"
2756,"Biscuits, Milk, Jam, Cheese"
2757,"Diapers, Butter"
2758,"Beer, Diapers, Biscuits, Butter"
2759,"Biscuits, Chips, Jam, Butter"
2760,"Bread, Butter, Cheese, Diapers, Beer"
2761,"Cheese, Milk, Chips, Butter"
2762,"Beer, Cheese"
2763,"Diapers, Bread, Eggs"
2764,"Biscuits, Eggs"
2765,Cheese
2766,"Milk, Butter"
2767,"Cheese, Biscuits, Butter"
2768,"Milk, Butter"
2769,"Bread, Biscuits, Eggs, Jam, Butter"
2770,"Bread, Chips"
2771,"Biscuits, Bread, Milk, Eggs"
2772,"Bread, Milk, Biscuits, Butter, Cheese, Diapers, Beer"
2773,Chips
2774,"Bread, Chips, Eggs, Butter"
2775,"Bread, Milk"
2776,"Bread, Eggs, Butter, Diapers, Beer"
2777,"Cheese, Beer"
2778,"Bread, Eggs"
2779,"Bread, Milk, Cheese"
2780,"Beer, Bread, Butter"
2781,"Biscuits, Milk"
2782,"Chips, Cheese"
2783,"Bread, Biscuits, Jam, Butter, Beer"
2784,"Beer, Jam, Butter"
2785,"Bread, Diapers, Butter"
2786,"Milk, Cheese"
2787,"Milk, Beer"
2788,"Jam, Cheese"
2789,"Chips, Butter"
2790,"Bread, Butter"
2791,"Eggs, Cheese"
2792,"Diapers, Eggs"
2793,"Bread, Chips, Milk, Cheese"
2794,"Biscuits, Bread, Milk, Butter"
2795,"Biscuits, Jam"
2796,"Bread, Milk, Biscuits, Butter, Cheese, Diapers, Beer"
2797,"Bread, Milk, Biscuits, Jam, Eggs, Butter"
2798,"Bread, Chips"
2799,"Bread, Milk, Eggs, Butter, Diapers"
2800,"Biscuits, Bread, Milk, Eggs"
2801,"Bread, Milk, Butter"
2802,"Biscuits, Milk, Butter"
2803,"Bread, Chips"
2804,"Biscuits, Chips, Butter"
2805,"Biscuits, Bread, Milk"
2806,"Bread, Milk, Eggs, Butter, Cheese, Diapers, Beer"
2807,"Bread, Eggs, Butter, Jam"
2808,"Bread, Milk, Jam"
2809,"Beer, Bread, Eggs, Butter"
2810,"Bread, Eggs"
2811,"Bread, Milk, Eggs"
2812,"Milk, Jam, Butter, Diapers, Beer"
2813,"Beer, Milk, Eggs, Butter"
2814,"Bread, Chips"
2815,"Bread, Biscuits, Jam, Butter, Diapers, Chips"
2816,"Milk, Eggs, Butter"
2817,"Bread, Jam, Butter"
2818,"Eggs, Cheese"
2819,"Bread, Milk, Biscuits, Jam, Eggs, Butter"
2820,"Bread, Eggs, Butter, Cheese, Diapers, Chips"
2821,"Bread, Chips, Butter, Cheese"
2822,"Bread, Butter"
2823,"Bread, Eggs, Diapers, Chips, Beer"
2824,"Bread, Milk, Butter"
2825,"Chips, Butter"
2826,"Diapers, Chips, Eggs, Beer"
2827,"Biscuits, Eggs"
2828,"Biscuits, Jam"
2829,"Biscuits, Eggs, Jam, Cheese, Chips"
2830,"Bread, Diapers, Butter"
2831,"Beer, Diapers, Chips, Cheese"
2832,"Biscuits, Jam"
2833,"Biscuits, Chips"
2834,"Milk, Eggs"
2835,"Bread, Chips, Butter, Cheese"
2836,"Biscuits, Bread, Milk, Eggs"
2837,"Eggs, Cheese"
2838,"Chips, Butter"
2839,"Bread, Milk, Biscuits, Eggs, Butter"
2840,"Milk, Beer"
2841,"Bread, Butter"
2842,"Bread, Butter"
2843,"Bread, Biscuits, Eggs, Diapers, Chips, Beer"
2844,"Beer, Diapers, Cheese"
2845,"Bread, Chips, Butter"
2846,Diapers
2847,"Biscuits, Bread, Milk, Butter"
2848,"Biscuits, Chips, Eggs, Butter"
2849,"Biscuits, Jam, Cheese"
2850,"Bread, Milk, Biscuits, Butter, Beer"
2851,"Beer, Bread, Diapers, Butter"
2852,"Bread, Jam, Butter, Beer"
2853,"Bread, Jam"
2854,"Bread, Milk, Butter"
2855,"Bread, Butter"
2856,"Jam, Eggs, Beer"
2857,"Bread, Milk, Biscuits, Eggs, Butter, Chips"
2858,"Diapers, Chips, Beer"
2859,"Bread, Milk, Cheese, Diapers, Beer"
2860,"Diapers, Eggs, Beer"
2861,"Milk, Jam"
2862,"Bread, Chips, Eggs"
2863,"Bread, Butter"
2864,"Milk, Jam"
2865,"Cheese, Eggs, Butter"
2866,"Chips, Eggs"
2867,"Diapers, Bread, Eggs, Butter"
2868,"Bread, Milk, Biscuits, Butter, Chips"
2869,"Biscuits, Chips, Butter"
2870,"Biscuits, Bread, Milk, Cheese"
2871,"Bread, Beer"
2872,"Biscuits, Bread, Eggs"
2873,"Beer, Bread, Biscuits, Butter"
2874,"Biscuits, Milk, Diapers, Butter"
2875,"Chips, Jam, Butter"
2876,"Beer, Butter"
2877,"Bread, Milk, Eggs, Jam"
2878,"Cheese, Eggs, Butter"
2879,"Bread, Milk, Diapers, Butter"
2880,"Beer, Milk, Biscuits, Butter"
2881,"Bread, Chips, Eggs"
2882,"Bread, Milk, Butter, Cheese, Diapers, Beer"
2883,"Eggs, Beer"
2884,"Bread, Jam, Butter"
2885,"Bread, Milk, Butter, Cheese, Chips"
2886,"Milk, Diapers, Beer"
2887,"Cheese, Biscuits, Butter"
2888,"Cheese, Milk, Biscuits, Butter"
2889,"Biscuits, Milk, Chips, Cheese"
2890,"Beer, Bread, Milk, Butter"
2891,"Biscuits, Bread, Eggs"
2892,Milk
2893,"Eggs, Butter"
2894,"Bread, Biscuits, Eggs, Diapers, Beer"
2895,"Bread, Beer"
2896,"Beer, Diapers, Cheese"
2897,"Cheese, Biscuits, Jam, Butter"
2898,Milk
2899,"Biscuits, Milk, Chips, Diapers"
2900,"Bread, Eggs, Cheese"
2901,"Bread, Milk, Eggs, Butter, Diapers, Chips"
2902,"Milk, Cheese"
2903,"Milk, Biscuits, Butter, Cheese, Chips, Beer"
2904,"Bread, Eggs, Jam"
2905,"Cheese, Butter"
2906,"Biscuits, Bread"
2907,"Bread, Chips, Diapers, Butter"
2908,"Bread, Chips, Butter"
2909,"Milk, Bread, Butter"
2910,"Diapers, Eggs, Beer"
2911,"Diapers, Chips, Eggs"
2912,Chips
2913,"Eggs, Beer"
2914,"Chips, Beer"
2915,"Bread, Chips"
2916,"Bread, Eggs, Jam, Butter, Chips"
2917,"Biscuits, Milk, Eggs, Butter"
2918,"Milk, Eggs"
2919,"Bread, Chips, Butter"
2920,"Bread, Diapers, Jam"
2921,"Biscuits, Butter"
2922,"Cheese, Bread, Jam, Butter"
2923,"Cheese, Bread, Eggs, Butter"
2924,"Biscuits, Bread, Milk, Jam"
2925,"Bread, Biscuits, Eggs, Butter, Cheese, Diapers, Chips, Beer"
2926,"Cheese, Milk, Chips, Beer"
2927,"Butter, Cheese"
2928,"Cheese, Butter"
2929,"Bread, Cheese"
2930,"Milk, Eggs, Butter, Cheese, Diapers"
2931,"Biscuits, Bread"
2932,"Milk, Jam, Diapers, Chips, Beer"
2933,"Cheese, Bread, Milk, Butter"
2934,"Biscuits, Eggs, Cheese, Diapers, Beer"
2935,"Bread, Butter"
2936,"Biscuits, Bread, Milk, Butter"
2937,"Milk, Eggs, Cheese, Diapers, Chips"
2938,"Milk, Eggs"
2939,"Bread, Jam, Butter, Cheese"
2940,"Biscuits, Diapers, Beer, Cheese"
2941,"Cheese, Bread, Jam, Beer"
2942,"Biscuits, Milk, Chips, Butter"
2943,"Jam, Milk, Eggs, Butter"
2944,"Bread, Jam, Butter"
2945,"Beer, Butter"
2946,"Biscuits, Cheese"
2947,"Bread, Eggs, Butter"
2948,"Cheese, Milk, Chips, Butter"
2949,"Cheese, Milk, Butter"
2950,"Biscuits, Bread, Milk"
2951,"Bread, Jam"
2952,"Bread, Butter, Cheese, Diapers, Beer"
2953,"Biscuits, Bread, Butter"
2954,"Bread, Milk, Biscuits, Jam, Butter"
2955,"Bread, Milk"
2956,"Bread, Beer"
2957,"Beer, Butter"
2958,"Milk, Eggs, Cheese"
2959,"Milk, Chips"
2960,"Bread, Milk, Butter"
2961,"Bread, Eggs, Butter, Cheese, Beer"
2962,"Biscuits, Milk, Chips, Butter"
2963,"Bread, Butter, Beer"
2964,"Beer, Bread, Milk, Butter"
2965,"Eggs, Beer"
2966,"Bread, Milk, Eggs, Jam, Butter"
2967,"Beer, Milk, Biscuits, Butter"
2968,"Milk, Eggs, Butter, Cheese, Diapers, Beer"
